Transaction ID,Product ID,Location ID,Transaction Type,Quantity,Unit Cost,Transaction Date,Reference Number,Created By User
TXN-01678,PLA-LIG-138,MUN-002,ISSUE,-58,324.35,2/16/2025,PO-0080,Mateusz Kowalski
TXN-01679,ELE-MAP-153,HYD-003,RECEIPT,189,1728.88,7/13/2025,PO-0072,Julia Novak
TXN-01680,CAB-THR-089,OSA-002,RECEIPT,485,2370.68,3/22/2025,PO-0036,Pedro Ramos
TXN-01681,TOO-SPA-211,BRA-003,ISSUE,-309,777.96,4/20/2025,PO-0048,Dmitri Fedorov
TXN-01682,BRA-PAR-197,BER-001,ISSUE,-297,890.46,6/19/2025,PO-0083,Keiko Mori
TXN-01683,PLA-DOO-052,DEL-002,TRANSFER,-88,1041.96,2/27/2025,PO-0094,Samuel Wright
TXN-01684,RAW-COP-072,HYD-003,ISSUE,-298,1181.06,2/27/2025,PO-0017,Natalie Becker
TXN-01685,QUA-LEA-134,TOK-001,TRANSFER,-402,1121.9,5/10/2025,PO-0043,Noah Becker
TXN-01686,CAB-FUE-198,RIO-002,TRANSFER,-319,1505.02,4/12/2025,PO-0095,Marie Dubois
TXN-01687,LIG-HEA-172,BRA-003,ISSUE,-117,1640.76,3/16/2025,PO-0001,Katerina Ivanova
TXN-01688,CAB-CHO-060,NEW-001,RECEIPT,485,1105.28,7/8/2025,PO-0019,Nora Lindberg
TXN-01689,BRA-BRA-043,MUN-002,RECEIPT,175,1802.19,2/20/2025,PO-0007,Juan Perez
TXN-01690,PLA-FEN-131,SAO-001,ISSUE,-227,1382.65,7/21/2025,PO-0061,Amelia Clarke
TXN-01691,TOO-CLA-078,FRA-003,RECEIPT,133,2354.26,6/24/2025,PO-0051,Khaled Hamdan
TXN-01692,BRA-BRA-199,BER-001,TRANSFER,-252,1210.65,5/2/2025,PO-0040,Clara Weber
TXN-01693,LIG-HAL-082,FRA-003,RECEIPT,462,2402.36,7/5/2025,PO-0028,Abdul Rahman
TXN-01694,ELE-ECU-163,RIO-002,ISSUE,-374,744.9,3/9/2025,PO-0056,Ali Reza
TXN-01695,TOO-RIV-114,MUN-002,TRANSFER,-413,1177.06,4/6/2025,PO-0088,Daniel Kim
TXN-01696,CAB-BON-143,BRA-003,ISSUE,-343,2182.23,5/1/2025,PO-0023,Carlos Silva
TXN-01697,PLA-INS-094,RIO-002,ISSUE,-404,636,7/22/2025,PO-0045,Jasmin Berger
TXN-01698,PLA-CEN-109,NEW-001,TRANSFER,-296,1488.59,3/21/2025,PO-0049,Anna Petrova
TXN-01699,CAB-BAT-046,BRA-003,TRANSFER,-15,1374.36,3/23/2025,PO-0057,James Walker
TXN-01700,PAC-PAP-135,NEW-001,RECEIPT,310,2332.8,4/21/2025,PO-0043,Chloe Smith
TXN-01701,PAC-PLA-095,BRA-003,ISSUE,-267,1859.77,2/4/2025,PO-0078,Yuki Tanaka
TXN-01702,PAC-CAB-009,OSA-002,ISSUE,-338,15.37,6/3/2025,PO-0051,Sophia Miller
TXN-01703,CAB-TAI-179,NAG-003,ISSUE,-150,1938.18,7/11/2025,PO-0008,Noah Becker
TXN-01704,TOO-SPA-211,BAN-001,TRANSFER,-484,777.96,6/1/2025,PO-0078,Elif Yilmaz
TXN-01705,QUA-FEE-117,MUN-002,RECEIPT,252,2091.54,7/16/2025,PO-0097,Freya Evans
TXN-01706,BRA-BRA-207,DEL-002,RECEIPT,199,401.95,2/8/2025,PO-0079,Andreas Bauer
TXN-01707,PAC-WIR-040,NAG-003,TRANSFER,-100,2460.75,3/6/2025,PO-0011,Anton Kuznetsov
TXN-01708,TOO-PLI-214,RIO-002,RECEIPT,38,956.72,5/25/2025,PO-0082,Yasmine El-Gamal
TXN-01709,BRA-BRA-016,DAL-003,RECEIPT,449,1677.62,6/20/2025,PO-0036,Ines Costa
TXN-01710,RAW-PVC-168,TOK-001,TRANSFER,-18,167.41,4/27/2025,PO-0087,Omar Farouk
TXN-01711,BRA-DIS-182,HYD-003,TRANSFER,-379,816.19,5/5/2025,PO-0067,Liam Johnson
TXN-01712,PAC-GUM-171,BER-001,ISSUE,-438,933.82,7/21/2025,PO-0086,Zanele Dlamini
TXN-01713,PLA-PIL-017,NEW-001,TRANSFER,-85,1682.51,4/10/2025,PO-0011,Mia Johansson
TXN-01714,TOO-RIV-114,BAN-001,ISSUE,-321,1177.06,3/23/2025,PO-0089,Mei Lin
TXN-01715,QUA-FLO-105,HYD-003,TRANSFER,-392,1131.78,2/1/2025,PO-0040,Rania El-Sayed
TXN-01716,RAW-FOA-144,DAL-003,RECEIPT,184,1714.15,5/31/2025,PO-0073,Ryan White
TXN-01717,ELE-PAR-023,TOK-001,ISSUE,-55,1516.03,3/2/2025,PO-0012,William Brown
TXN-01718,CAB-AC-187,DEL-002,RECEIPT,172,1718.38,7/2/2025,PO-0081,Emily Wang
TXN-01719,BRA-PAR-197,HYD-003,RECEIPT,121,890.46,7/14/2025,PO-0048,Ella Fischer
TXN-01720,TOO-ASS-021,BRA-003,TRANSFER,-492,1672.98,4/5/2025,PO-0040,Jacob Scott
TXN-01721,BRA-BRA-165,BRA-003,RECEIPT,392,1978.8,3/6/2025,PO-0040,Takeshi Yamamoto
TXN-01722,PLA-WHE-098,NAG-003,ISSUE,-101,1340,4/13/2025,PO-0018,Lucia Alvarez
TXN-01723,BRA-BRA-081,BER-001,RECEIPT,437,859.67,3/21/2025,PO-0035,Raj Patel
TXN-01724,CAB-BAT-046,CHI-002,ISSUE,-367,1374.36,5/24/2025,PO-0034,Mohammed Ali
TXN-01725,ELE-SPE-126,DAL-003,TRANSFER,-196,2203.31,5/1/2025,PO-0099,Linda Taylor
TXN-01726,QUA-LEA-134,MUN-002,TRANSFER,-361,1121.9,3/16/2025,PO-0005,Salma Nasser
TXN-01727,TOO-DEB-099,HYD-003,TRANSFER,-301,1598.3,3/26/2025,PO-0090,Ben Williams
TXN-01728,CAB-THR-089,OSA-002,TRANSFER,-417,2370.68,4/15/2025,PO-0027,Emily Chan
TXN-01729,LIG-HAZ-180,FRA-003,TRANSFER,-434,2468.94,4/10/2025,PO-0012,Aditya Varma
TXN-01730,CAB-FUE-198,NEW-001,ISSUE,-121,1505.02,5/31/2025,PO-0034,Fatima Noor
TXN-01731,TOO-VER-030,FRA-003,TRANSFER,-333,1708.35,3/20/2025,PO-0061,Juan Perez
TXN-01732,MEC-PUL-120,TOK-001,ISSUE,-200,1180.33,6/25/2025,PO-0049,Keiko Mori
TXN-01733,TOO-CUT-151,BRA-003,RECEIPT,175,1670.43,7/30/2025,PO-0014,Elif Yilmaz
TXN-01734,TOO-TOR-092,RIO-002,RECEIPT,91,1663.26,5/19/2025,PO-0061,Ivan Petrov
TXN-01735,ELE-TOU-087,OSA-002,RECEIPT,105,2128.87,5/3/2025,PO-0040,Elena Rossi
TXN-01736,MEC-PUL-120,FRA-003,RECEIPT,395,1180.33,2/6/2025,PO-0057,Marie Dubois
TXN-01737,QUA-FEE-117,TOK-001,TRANSFER,-365,2091.54,5/23/2025,PO-0094,Haruto Saito
TXN-01738,QUA-MEA-122,RIO-002,RECEIPT,139,1142.52,5/7/2025,PO-0077,Emily Chan
TXN-01739,PAC-LAB-124,OSA-002,ISSUE,-163,144.97,2/11/2025,PO-0030,Olivier Laurent
TXN-01740,MEC-CHA-130,DEL-002,ISSUE,-228,690.83,4/10/2025,PO-0074,Haruto Saito
TXN-01741,MEC-SHA-152,BAN-001,RECEIPT,272,403.36,3/15/2025,PO-0039,Camila Morales
TXN-01742,CAB-TAI-179,FRA-003,RECEIPT,497,1938.18,6/26/2025,PO-0097,Juan Perez
TXN-01743,RAW-LEA-034,OSA-002,ISSUE,-413,2147.9,2/14/2025,PO-0012,Diana Mihai
TXN-01744,PAC-COR-203,SAO-001,RECEIPT,420,461.7,4/30/2025,PO-0059,Laura Rossi
TXN-01745,BRA-BRA-043,MUN-002,RECEIPT,347,1802.19,3/10/2025,PO-0026,Mia Johansson
TXN-01746,TOO-CLA-078,CHI-002,RECEIPT,104,2354.26,4/2/2025,PO-0027,Ben Williams
TXN-01747,LIG-NUM-024,NAG-003,RECEIPT,88,1226.44,7/26/2025,PO-0072,Priya Desai
TXN-01748,BRA-BRA-096,BAN-001,ISSUE,-91,1849.13,4/30/2025,PO-0013,Yara Mahmoud
TXN-01749,MEC-HOO-141,OSA-002,ISSUE,-367,2423.32,3/27/2025,PO-0061,Martin Svensson
TXN-01750,LIG-HIG-097,RIO-002,ISSUE,-371,747.65,4/4/2025,PO-0098,Chloe Smith
TXN-01751,QUA-TES-100,HYD-003,ISSUE,-400,718,3/7/2025,PO-0052,Jason Zhao
TXN-01752,CAB-IGN-084,BRA-003,ISSUE,-429,1094.58,7/23/2025,PO-0094,Laila Haddad
TXN-01753,ELE-MAP-153,BER-001,TRANSFER,-46,1728.88,4/30/2025,PO-0063,Martin Svensson
TXN-01754,MEC-ANC-190,TOK-001,RECEIPT,123,744.3,7/6/2025,PO-0023,Jason Zhao
TXN-01755,ELE-TRA-061,DAL-003,ISSUE,-184,806.08,6/9/2025,PO-0001,Marie Dubois
TXN-01756,RAW-RUB-154,SAO-001,ISSUE,-478,2134.81,2/20/2025,PO-0083,Ahmed Khan
TXN-01757,PAC-AIR-036,MUN-002,RECEIPT,32,490.89,3/27/2025,PO-0039,Ben Williams
TXN-01758,LIG-NUM-024,DAL-003,ISSUE,-344,1226.44,3/19/2025,PO-0055,Chen Wei
TXN-01759,TOO-TES-073,CHI-002,ISSUE,-355,1628.86,6/4/2025,PO-0005,Victor Ivanov
TXN-01760,RAW-CER-108,HYD-003,RECEIPT,213,1384.46,7/25/2025,PO-0067,Lucas Schmidt
TXN-01761,MEC-PUL-120,SAO-001,RECEIPT,187,1180.33,7/26/2025,PO-0094,Chloe Smith
TXN-01762,RAW-PVC-168,RIO-002,ISSUE,-421,167.41,2/4/2025,PO-0021,Omar Farouk
TXN-01763,ELE-TEM-033,TOK-001,TRANSFER,-206,674.35,7/26/2025,PO-0059,Liam Johnson
TXN-01764,MEC-SPA-125,OSA-002,TRANSFER,-215,138.51,5/20/2025,PO-0099,Takeshi Yamamoto
TXN-01765,TOO-CLA-078,BER-001,ISSUE,-389,2354.26,7/13/2025,PO-0015,Tariq Abdullah
TXN-01766,BRA-BRA-207,SAO-001,ISSUE,-267,401.95,5/7/2025,PO-0100,Yara Mahmoud
TXN-01767,RAW-BRA-183,DAL-003,TRANSFER,-196,1058.19,3/1/2025,PO-0023,Laila Haddad
TXN-01768,PAC-CLO-137,SAO-001,ISSUE,-455,2284.44,7/23/2025,PO-0011,Chen Wei
TXN-01769,BRA-WHE-002,DAL-003,TRANSFER,-312,1172.89,4/8/2025,PO-0026,Aditya Varma
TXN-01770,PAC-SHR-209,TOK-001,TRANSFER,-456,546.77,5/28/2025,PO-0056,Takeshi Yamamoto
TXN-01771,CAB-HEA-119,CHI-002,RECEIPT,72,1111.15,6/6/2025,PO-0059,James Walker
TXN-01772,CAB-WIN-013,BRA-003,TRANSFER,-361,209.48,5/6/2025,PO-0033,Laila Haddad
TXN-01773,ELE-TOU-087,OSA-002,ISSUE,-402,2128.87,2/7/2025,PO-0070,Yuki Tanaka
TXN-01774,CAB-BAT-046,CHI-002,ISSUE,-223,1374.36,2/5/2025,PO-0058,Amelia Clarke
TXN-01775,LIG-STE-077,OSA-002,RECEIPT,315,279.17,3/1/2025,PO-0046,Jasmin Berger
TXN-01776,PLA-SWI-010,FRA-003,TRANSFER,-212,1744.51,4/5/2025,PO-0023,Isla Thompson
TXN-01777,PAC-CLO-137,DEL-002,RECEIPT,382,2284.44,3/10/2025,PO-0082,Chen Xi
TXN-01778,TOO-HYD-111,BRA-003,ISSUE,-186,1478.58,5/29/2025,PO-0089,Dmitri Fedorov
TXN-01779,MEC-LOC-063,BRA-003,TRANSFER,-430,1024.92,6/15/2025,PO-0073,Ella Fischer
TXN-01780,CAB-SPE-011,DEL-002,ISSUE,-200,748.8,2/10/2025,PO-0019,Tariq Abdullah
TXN-01781,MEC-BEA-186,OSA-002,RECEIPT,205,2410.43,6/12/2025,PO-0093,Isla Thompson
TXN-01782,ELE-TOU-087,BRA-003,TRANSFER,-393,2128.87,4/19/2025,PO-0055,Haruto Saito
TXN-01783,RAW-MIL-006,HYD-003,TRANSFER,-141,2154.76,7/18/2025,PO-0096,Isla Thompson
TXN-01784,ELE-RAI-215,BRA-003,ISSUE,-69,2155.79,3/22/2025,PO-0074,Victor Ivanov
TXN-01785,TOO-CLA-078,TOK-001,TRANSFER,-286,2354.26,4/4/2025,PO-0089,Natalie Becker
TXN-01786,CAB-WIN-013,DAL-003,TRANSFER,-252,209.48,3/28/2025,PO-0098,Ben Williams
TXN-01787,RAW-GLA-071,NAG-003,TRANSFER,-408,1905.46,3/20/2025,PO-0036,Mei Lin
TXN-01788,LIG-HEA-172,BAN-001,TRANSFER,-214,1640.76,3/19/2025,PO-0087,Pedro Ramos
TXN-01789,CAB-BRA-070,BAN-001,ISSUE,-116,657.79,2/5/2025,PO-0054,Keiko Mori
TXN-01790,RAW-LEA-034,CHI-002,ISSUE,-246,2147.9,7/4/2025,PO-0082,Omar Farouk
TXN-01791,MEC-CLI-025,NEW-001,RECEIPT,19,1064.7,8/1/2025,PO-0042,Julia Novak
TXN-01792,PLA-PIL-017,TOK-001,ISSUE,-382,1682.51,7/6/2025,PO-0059,Leo Schneider
TXN-01793,RAW-CER-108,OSA-002,TRANSFER,-178,1384.46,6/19/2025,PO-0050,Yara Mahmoud
TXN-01794,CAB-BON-143,BAN-001,ISSUE,-184,2182.23,4/23/2025,PO-0045,Chiara Romano
TXN-01795,CAB-POW-039,MUN-002,TRANSFER,-265,1495.46,3/26/2025,PO-0069,Ryan White
TXN-01796,BRA-BRA-044,OSA-002,ISSUE,-140,1011.98,5/15/2025,PO-0005,Keiko Mori
TXN-01797,PLA-DOO-219,TOK-001,RECEIPT,333,2112.77,6/5/2025,PO-0072,Sebastian Miller
TXN-01798,QUA-COL-022,NEW-001,TRANSFER,-281,297.42,5/6/2025,PO-0039,Olivia Jones
TXN-01799,CAB-GRO-193,DAL-003,ISSUE,-355,1826.74,5/31/2025,PO-0004,Chen Wei
TXN-01800,RAW-RUB-160,TOK-001,RECEIPT,329,918.5,5/2/2025,PO-0073,Ben Williams
TXN-01801,MEC-WAS-107,SAO-001,RECEIPT,394,535.45,4/14/2025,PO-0072,Victor Hugo
TXN-01802,ELE-SPE-126,NEW-001,ISSUE,-481,2203.31,6/18/2025,PO-0017,Khaled Hamdan
TXN-01803,RAW-NYL-156,RIO-002,RECEIPT,59,1419.16,5/13/2025,PO-0028,Samuel Wright
TXN-01804,RAW-FIB-029,TOK-001,ISSUE,-101,777.56,3/13/2025,PO-0099,Priya Desai
TXN-01805,LIG-BRA-189,BER-001,TRANSFER,-219,1586.36,5/2/2025,PO-0097,Samuel Wright
TXN-01806,RAW-CER-108,BRA-003,TRANSFER,-152,1384.46,4/23/2025,PO-0099,James Walker
TXN-01807,ELE-KNO-162,DEL-002,TRANSFER,-462,2284.58,7/26/2025,PO-0082,Olivier Laurent
TXN-01808,ELE-ECU-163,DAL-003,TRANSFER,-284,744.9,6/17/2025,PO-0051,Julia Novak
TXN-01809,QUA-WEI-220,BER-001,ISSUE,-397,995.46,5/30/2025,PO-0037,Ravi Shankar
TXN-01810,MEC-LEV-041,BRA-003,RECEIPT,214,1774.88,4/15/2025,PO-0001,Gabriel Torres
TXN-01811,CAB-CLU-213,DAL-003,ISSUE,-345,827.02,3/17/2025,PO-0088,Chloe Smith
TXN-01812,TOO-DEB-099,TOK-001,TRANSFER,-224,1598.3,5/19/2025,PO-0053,Ines Costa
TXN-01813,ELE-ECU-163,BAN-001,TRANSFER,-124,744.9,3/8/2025,PO-0079,Dmitri Fedorov
TXN-01814,PAC-WOO-129,DEL-002,TRANSFER,-302,2082.04,5/16/2025,PO-0003,Amelia Clarke
TXN-01815,QUA-COA-157,NEW-001,RECEIPT,301,2261.35,7/11/2025,PO-0061,Jacob Scott
TXN-01816,LIG-NUM-024,DAL-003,RECEIPT,390,1226.44,7/4/2025,PO-0084,Mason Hill
TXN-01817,ELE-ABS-142,FRA-003,RECEIPT,445,2132.33,3/14/2025,PO-0059,Anna Petrova
TXN-01818,MEC-BEA-186,RIO-002,RECEIPT,99,2410.43,6/1/2025,PO-0092,Raj Patel
TXN-01819,RAW-POL-083,HYD-003,ISSUE,-43,448.58,2/8/2025,PO-0027,Noah Becker
TXN-01820,CAB-HEA-119,MUN-002,RECEIPT,360,1111.15,7/5/2025,PO-0057,Hannah Becker
TXN-01821,QUA-PRE-204,HYD-003,ISSUE,-266,1855.01,7/15/2025,PO-0015,Natalie Becker
TXN-01822,PLA-SPE-155,RIO-002,ISSUE,-456,2481.8,3/13/2025,PO-0032,Mateusz Kowalski
TXN-01823,BRA-BRA-185,DEL-002,RECEIPT,393,561.66,2/9/2025,PO-0088,Sara Cohen
TXN-01824,QUA-FLO-105,RIO-002,TRANSFER,-250,1131.78,5/10/2025,PO-0010,Katerina Ivanova
TXN-01825,MEC-WAS-107,CHI-002,TRANSFER,-285,535.45,3/3/2025,PO-0092,Priya Desai
TXN-01826,RAW-NYL-156,OSA-002,TRANSFER,-375,1419.16,2/7/2025,PO-0057,Nikhil Rao
TXN-01827,PAC-EDG-212,NAG-003,RECEIPT,159,760.53,5/13/2025,PO-0093,Jason Zhao
TXN-01828,CAB-SPE-011,DAL-003,ISSUE,-376,748.8,6/11/2025,PO-0081,Santiago Herrera
TXN-01829,BRA-CAL-113,BER-001,RECEIPT,63,158.5,3/10/2025,PO-0034,Olivier Laurent
TXN-01830,PAC-EDG-212,TOK-001,RECEIPT,379,760.53,3/16/2025,PO-0047,Natalie Singh
TXN-01831,PLA-SEA-169,DAL-003,RECEIPT,477,358.04,4/4/2025,PO-0062,Lea Zimmermann
TXN-01832,LIG-GLO-068,DEL-002,ISSUE,-338,2299.66,7/28/2025,PO-0010,Ella Fischer
TXN-01833,BRA-DIS-182,MUN-002,RECEIPT,397,816.19,4/8/2025,PO-0044,Olivia Jones
TXN-01834,RAW-STA-177,MUN-002,ISSUE,-413,840.44,5/27/2025,PO-0090,Victor Ivanov
TXN-01835,BRA-BRA-146,CHI-002,TRANSFER,-28,1738.06,3/8/2025,PO-0019,Clara Weber
TXN-01836,PLA-ROO-074,BAN-001,RECEIPT,460,506.41,5/6/2025,PO-0073,James Walker
TXN-01837,RAW-BRA-183,CHI-002,ISSUE,-493,1058.19,3/13/2025,PO-0073,Vinay Kumar
TXN-01838,RAW-TEX-079,MUN-002,TRANSFER,-235,1933.48,7/23/2025,PO-0038,Chen Wei
TXN-01839,PLA-AIR-191,SAO-001,TRANSFER,-75,1757.43,3/10/2025,PO-0078,Olivia Jones
TXN-01840,QUA-WEI-220,BER-001,ISSUE,-336,995.46,3/31/2025,PO-0004,Samuel Wright
TXN-01841,BRA-BRA-150,CHI-002,RECEIPT,309,366.36,2/4/2025,PO-0034,James Walker
TXN-01842,BRA-BRA-185,FRA-003,TRANSFER,-455,561.66,6/13/2025,PO-0052,Nikhil Rao
TXN-01843,LIG-TRU-159,BRA-003,RECEIPT,186,1619.39,7/15/2025,PO-0020,Leo Schneider
TXN-01844,PLA-DOO-219,FRA-003,ISSUE,-277,2112.77,5/7/2025,PO-0049,Zoey Martin
TXN-01845,LIG-ROO-166,HYD-003,TRANSFER,-256,1685.34,3/17/2025,PO-0062,Khaled Hamdan
TXN-01846,PLA-SPO-004,OSA-002,RECEIPT,185,483.62,3/30/2025,PO-0040,Lea Zimmermann
TXN-01847,ELE-ELE-058,HYD-003,ISSUE,-321,406.3,3/3/2025,PO-0084,Raj Patel
TXN-01848,TOO-TOR-092,MUN-002,ISSUE,-301,1663.26,7/14/2025,PO-0002,Victor Hugo
TXN-01849,PLA-GEA-217,RIO-002,TRANSFER,-469,730.89,3/31/2025,PO-0095,Raj Patel
TXN-01850,PLA-INS-094,OSA-002,RECEIPT,214,636,7/11/2025,PO-0013,Ivan Petrov
TXN-01851,MEC-CHA-130,DEL-002,ISSUE,-293,690.83,6/17/2025,PO-0095,Gabriel Torres
TXN-01852,TOO-ASS-021,SAO-001,RECEIPT,238,1672.98,6/26/2025,PO-0067,David Lopez
TXN-01853,MEC-LOC-063,CHI-002,TRANSFER,-103,1024.92,7/27/2025,PO-0084,David Lopez
TXN-01854,TOO-THR-059,NAG-003,TRANSFER,-243,2101.26,3/18/2025,PO-0006,Tariq Abdullah
TXN-01855,TOO-BEA-069,FRA-003,ISSUE,-56,219.03,3/21/2025,PO-0094,Tom Novak
TXN-01856,RAW-LEA-034,FRA-003,ISSUE,-41,2147.9,3/26/2025,PO-0030,David Lopez
TXN-01857,BRA-BRA-150,SAO-001,TRANSFER,-254,366.36,5/30/2025,PO-0013,Gabriel Torres
TXN-01858,QUA-DIA-201,BAN-001,ISSUE,-414,2323.42,7/13/2025,PO-0010,Raj Patel
TXN-01859,PAC-SIL-123,DEL-002,ISSUE,-52,1016.4,6/2/2025,PO-0026,Chloe Smith
TXN-01860,MEC-BRA-139,TOK-001,RECEIPT,316,258.28,6/5/2025,PO-0039,Lucia Alvarez
TXN-01861,PAC-PAC-003,TOK-001,ISSUE,-450,1823.25,3/1/2025,PO-0093,Chiara Romano
TXN-01862,QUA-TEM-200,OSA-002,RECEIPT,311,1908.89,7/13/2025,PO-0079,Alicia Thomas
TXN-01863,QUA-FEE-117,BAN-001,ISSUE,-396,2091.54,5/16/2025,PO-0077,Yuki Tanaka
TXN-01864,TOO-DRI-127,OSA-002,RECEIPT,178,783.77,6/10/2025,PO-0062,Aditya Varma
TXN-01865,TOO-TES-073,OSA-002,ISSUE,-145,1628.86,6/17/2025,PO-0032,Emily Chan
TXN-01866,RAW-GLA-071,OSA-002,TRANSFER,-267,1905.46,4/21/2025,PO-0081,Chiara Romano
TXN-01867,RAW-FIB-029,SAO-001,RECEIPT,259,777.56,2/2/2025,PO-0041,Aditya Varma
TXN-01868,PLA-DAS-121,MUN-002,RECEIPT,101,831.21,2/17/2025,PO-0098,Ben Williams
TXN-01869,QUA-HEI-173,CHI-002,RECEIPT,483,1728.8,5/25/2025,PO-0044,Vinay Kumar
TXN-01870,ELE-IGN-176,FRA-003,RECEIPT,109,538.14,2/28/2025,PO-0098,Ahmed Khan
TXN-01871,CAB-ACC-055,CHI-002,TRANSFER,-166,630.5,4/23/2025,PO-0099,Samuel Kim
TXN-01872,PLA-DAS-121,DEL-002,TRANSFER,-163,831.21,7/7/2025,PO-0027,Noah Becker
TXN-01873,QUA-HEI-173,HYD-003,ISSUE,-90,1728.8,3/22/2025,PO-0099,Laura Rossi
TXN-01874,BRA-BRA-202,HYD-003,RECEIPT,322,690.44,7/20/2025,PO-0021,Amelia Clarke
TXN-01875,ELE-RAD-133,MUN-002,TRANSFER,-314,2053.17,5/18/2025,PO-0100,Akira Kobayashi
TXN-01876,TOO-BEA-069,NEW-001,ISSUE,-251,219.03,4/19/2025,PO-0048,Nora Lindberg
TXN-01877,RAW-TEX-079,DAL-003,TRANSFER,-191,1933.48,4/22/2025,PO-0058,Diana Mihai
TXN-01878,PLA-CEN-109,TOK-001,ISSUE,-400,1488.59,5/18/2025,PO-0001,Olivier Laurent
TXN-01879,TOO-MEA-104,BAN-001,ISSUE,-191,1399.6,7/16/2025,PO-0018,Ella Fischer
TXN-01880,BRA-PAR-197,CHI-002,RECEIPT,429,890.46,7/31/2025,PO-0026,Lea Zimmermann
TXN-01881,TOO-SCR-170,NAG-003,ISSUE,-160,252.01,5/7/2025,PO-0004,Amelia Clarke
TXN-01882,LIG-SIG-110,SAO-001,ISSUE,-176,1760.44,6/23/2025,PO-0072,Neha Kapoor
TXN-01883,PLA-DOO-052,SAO-001,RECEIPT,326,1041.96,6/9/2025,PO-0057,Rania El-Sayed
TXN-01884,LIG-INS-028,DEL-002,RECEIPT,92,929.35,4/25/2025,PO-0093,Nikhil Rao
TXN-01885,BRA-BRA-185,TOK-001,ISSUE,-497,561.66,2/12/2025,PO-0100,Keiko Mori
TXN-01886,QUA-TES-100,NAG-003,TRANSFER,-259,718,4/5/2025,PO-0036,Tariq Abdullah
TXN-01887,TOO-CUT-151,BER-001,RECEIPT,61,1670.43,2/15/2025,PO-0082,Emily Chan
TXN-01888,RAW-GLA-071,FRA-003,ISSUE,-234,1905.46,4/14/2025,PO-0015,Yara Mahmoud
TXN-01889,QUA-IMP-035,BRA-003,TRANSFER,-47,2053.14,4/25/2025,PO-0100,Jasmin Berger
TXN-01890,LIG-REV-106,RIO-002,RECEIPT,457,1556.36,3/11/2025,PO-0076,Igor Popov
TXN-01891,QUA-MIC-147,NEW-001,TRANSFER,-55,740.49,5/24/2025,PO-0032,Amelia Clarke
TXN-01892,QUA-MIC-147,FRA-003,TRANSFER,-143,740.49,6/23/2025,PO-0068,Olivia Jones
TXN-01893,RAW-STA-177,BAN-001,RECEIPT,405,840.44,2/18/2025,PO-0090,Andreas Bauer
TXN-01894,MEC-ANC-190,DAL-003,ISSUE,-473,744.3,5/26/2025,PO-0096,Samuel Wright
TXN-01895,PLA-BOO-048,DAL-003,ISSUE,-126,1110.98,5/29/2025,PO-0047,Ivan Petrov
TXN-01896,PLA-CUP-051,OSA-002,TRANSFER,-142,376.91,4/7/2025,PO-0078,Victor Hugo
TXN-01897,RAW-MIL-006,HYD-003,RECEIPT,338,2154.76,5/17/2025,PO-0055,Laura Rossi
TXN-01898,BRA-BRA-207,MUN-002,RECEIPT,435,401.95,6/16/2025,PO-0008,Aditya Varma
TXN-01899,BRA-BRA-096,BAN-001,TRANSFER,-233,1849.13,2/9/2025,PO-0065,Natalie Becker
TXN-01900,CAB-IGN-084,SAO-001,TRANSFER,-261,1094.58,4/14/2025,PO-0074,Ivan Petrov
TXN-01901,ELE-ECU-163,DEL-002,TRANSFER,-48,744.9,6/25/2025,PO-0012,Ali Reza
TXN-01902,QUA-TEM-200,DEL-002,TRANSFER,-91,1908.89,6/12/2025,PO-0012,Noah Becker
TXN-01903,MEC-PUL-120,TOK-001,TRANSFER,-107,1180.33,2/19/2025,PO-0099,Jacob Scott
TXN-01904,TOO-HYD-111,RIO-002,ISSUE,-248,1478.58,5/27/2025,PO-0095,Chen Wei
TXN-01905,BRA-DRU-167,DAL-003,RECEIPT,103,1690.34,7/16/2025,PO-0074,Emily Chan
TXN-01906,QUA-FEE-117,FRA-003,TRANSFER,-388,2091.54,5/22/2025,PO-0003,Haruto Saito
TXN-01907,PAC-CAR-148,CHI-002,RECEIPT,329,1036.01,5/11/2025,PO-0003,Liam Johnson
TXN-01908,ELE-ELE-058,DAL-003,ISSUE,-87,406.3,4/8/2025,PO-0029,Salma Nasser
TXN-01909,QUA-HEI-173,SAO-001,ISSUE,-282,1728.8,5/29/2025,PO-0084,Martin Svensson
TXN-01910,PLA-DOO-052,SAO-001,TRANSFER,-483,1041.96,5/2/2025,PO-0092,Noah Becker
TXN-01911,PAC-WIR-040,NEW-001,RECEIPT,115,2460.75,4/20/2025,PO-0024,Chloe Smith
TXN-01912,CAB-STA-007,FRA-003,TRANSFER,-493,2316.65,2/11/2025,PO-0100,Grace O'Connor
TXN-01913,MEC-BRA-139,DAL-003,RECEIPT,177,258.28,4/22/2025,PO-0030,Keiko Mori
TXN-01914,MEC-NUT-054,NEW-001,ISSUE,-93,1068.61,5/20/2025,PO-0035,Ahmed Khan
TXN-01915,ELE-WIR-056,SAO-001,ISSUE,-23,1672.27,3/8/2025,PO-0057,Daniel Kim
TXN-01916,TOO-PLI-214,BER-001,RECEIPT,237,956.72,3/26/2025,PO-0049,Takeshi Yamamoto
TXN-01917,TOO-WEL-115,MUN-002,ISSUE,-111,1354.55,3/25/2025,PO-0099,Khaled Hamdan
